"aaln","name","house","birthdate","balance"
"065158",Trystan Bond,Green,1999-01-23,1036.0
"910003",Kyson Mcconnell,Beauxbatons,1991-01-31,3524.0
"524799",Ellen Stone,Hufflepuff,1959-10-18,28523.0
"247789",Bennett Ball,HUFFLEPUFF,1997-11-09,24153.0
"834913",Irvin Elliott,SLYTHERIN,1974-01-12,34839.0
"618884",Victor Ayala,Pukwudgie(Ilvermorny),2014-02-25,44641.0
"028772",Maxwell Ferguson,N/A,1955-11-24,19272.0
"323743",Shania Huber,Hufflepuff,1986-01-01,1814.0
"913456",Nolan Schaefer,HUflepluff,1994-08-28,43285.0
"668149",Madelyn Mann,Red,1982-11-23,33782.0
"171129",Bryson Noble,N/A,2000-05-10,35182.0
"209866",Serenity Pruitt,gryffindor,1977-09-14,40163.0
"209011",Mylee Reilly,ravenclaw,1993-10-02,18286.0
"976244",Tyree Estes,gryfindor,1994-01-07,8627.0
"046695",Rylee Barber,"",1997-10-12,10153.0
"114886",Ismael Briggs,R,2009-04-25,28667.0
"833877",Alisha Li,Gr,1976-02-15,16304.0
"312581",Chaim Carter,G,2003-08-18,49636.0
"841862",Jason Dickerson,Gryffindor,2003-08-02,12168.0
"577527",Alessandra Valentine,N/A,2011-07-02,7758.0
"205272",Mira Colon,Thunderbird(Ilvermorny),1983-04-25,33723.0
"392551",Jacquelyn Pierce,raven,1956-11-25,41111.0
"103756",Addison Oneill,gryfindor,2012-09-18,37966.0
"427862",Giovanny Yates,N/A,2010-01-18,41282.0
"902898",Emmett Montes,Gr,1969-04-10,7105.0
"628921",Dillan Ayers,HUFFLEPUFF,1976-02-16,14878.0
"275611",Derek Rogers,Green,1970-07-23,10913.0
"249973",Noe Cardenas,ravenclaw,1989-01-15,382.0
"855036",Ralph Gray,HUFFLE,1972-08-18,38312.0
"25583",Karsyn Macdonald,gryffindor,2008-06-06,43467.0
"553284",Eleanor Todd,SLYTHERIN,1965-03-06,21137.0
"943803",Donald Stevens,HUFFLE,1997-10-04,23209.0
"831632",Cesar Hale,Gr,2005-09-27,9270.0
"423561",Denise Hanna,Hufflepuff,1991-09-13,25874.0
"211304",Clinton Rowe,Horned Serpent(Ilvermorny),1978-02-27,3965.0
"708494",Aydin Guzman,gryfindor,2012-12-27,12230.0
"716177",Terrell Kramer,"",1978-07-23,18098.0
"776229",Jeremiah Koch,Durmstrang,1996-01-30,48260.0
"224119",Devin Clayton,Gryffindor,1993-12-11,13127.0
"475854",Jayda Owens,Hufflepuff,1981-09-21,46281.0
"535612",Maria Norton,RAVENCLAW,1988-06-02,43478.0
"086083",Tate Castaneda,Horned Serpent(Ilvermorny),1954-10-11,42111.0
"541894",Isaias Wright,Slytherin,1993-01-14,1426.0
"324921",Leonardo Rich,Green,1983-07-04,36189.0
"621392",Randy Rodgers,griffindor,2013-10-12,8995.0
"799938",Lisa Delgado,R,1977-10-13,34804.0
"312475",Kevin Pena,Ravenclaw,1984-10-14,24648.0
"993921",Kenzie Douglas,Hufflepuff,1985-09-15,34513.0
"353839",Ally Joseph,SLYTHERIN,2009-06-25,27210.0
"778656",Santiago Stewart,Ravenclaw,2013-06-09,24797.0
"004",Jermaine Robbins,House,1954-07-24,5584.0
"70395",Tristin Osborn,"",1976-12-29,11019.0
"776760",Jenny Hull,N/A,1963-08-17,15833.0
"48899",Ruby Combs,Ilvermorny,1992-01-20,21758.0
"991081",Aliana Haynes,SL,1962-09-04,36940.0
"826166",Isaiah Blake,HUFFLEPUFF,2000-10-27,23799.0
"275301",Kelvin Mcgee,gryfindor,1982-05-20,36949.0
"125312",Kiera Marquez,HUFFLE,1959-08-21,22803.0
"947513",Aylin Combs,HUFFLEPUFF,1979-09-09,36429.0
"957319",Zackery Noble,raven,1982-04-25,42342.0
"864233",Milton Miranda,Hufflepuff,1998-12-11,7208.0
"303795",Jakobe Wilson,Slyth,1998-08-25,21535.0
"530778",Silas Osborn,Beauxbatons,2001-04-13,11023.0
"505136",Lucia Abbott,"",1969-12-17,1559.0
"944455",Paisley Daugherty,HUFFLE,2008-02-19,12253.0
"045284",Aiyana Krueger,McGonagall,1979-03-01,9483.0
"660496",Christine Ramirez,Ravenclaw,1960-06-14,12759.0
"438954",Eddie Arnold,Green,2008-10-10,45520.0
"990864",Nolan Holmes,N/A,2013-01-22,40328.0
"682496",Jadyn Mccoy,G,1989-09-11,19991.0
"947594",Yahir Noble,raven,1978-06-21,46154.0
"746250",Leland Dawson,HUFFLEPUFF,1974-02-17,28052.0
"95318",Maia Steele,RAVENCLAW,1979-10-07,7720.0
"860375",Jaelynn Henson,Jigglypuff,1962-01-24,1465.0
"062285",Tanya Mason,Beauxbatons,2012-04-26,26150.0
"473402",Haven Schmidt,Durmstrang,1969-10-02,45322.0
"203982",Efrain Contreras,Gryffindor,1994-09-02,21842.0
"046412",Johanna Stewart,Beauxbatons,1963-08-10,39340.0
"462488",Keshawn Dodson,Ilvermorny,1992-08-19,25713.0
"795301",Enzo Andrade,R,1986-03-25,21571.0
"271017",Tabitha Velazquez,Hufflepuff,1987-03-02,43092.0
"678314",Atticus Clarke,HU,1988-03-31,7673.0
"21908",Jonas Klein,Green,1964-01-26,36823.0
"804392",Uriah Salinas,gryffindor,1994-12-02,46708.0
"936873",Jocelyn Best,SL,2009-03-04,48520.0
"070216",Avah Valdez,SLYTHERIN,2010-05-16,43092.0
"271643",Noe Lane,Hufflepuff,2010-07-26,33655.0
"472892",Yahir Anthony,Hufflepuff,1995-02-03,13605.0
"823956",Hassan Watkins,Ravenclaw,1961-03-01,27368.0
"152667",Jace Best,GR,2004-12-22,29383.0
"235810",Genesis Oconnell,Ravenclaw,1968-09-05,23841.0
"49703",Perla Perry,Slyth,2011-06-13,16655.0
"115530",Heath Rosales,Hufflepuff,1961-11-15,36495.0
"686206",Davon Branch,GR,1963-07-25,29335.0
"274631",Craig Avila,Hufflepuff,1963-03-31,48336.0
"120225",Aidan Castillo,SL,2004-06-02,47786.0
"380743",Craig Daniel,RA,1962-06-16,36799.0
"435159",Ronald Malone,GR,1978-10-20,6562.0
"870993",Angie Mckee,SL,1968-08-27,1986.0
"592088",Saul Bowman,HUflepluff,1981-05-18,15134.0
"293084",Quinton Burns,RAVENCLAW,1978-10-02,1358.0
"715070",Lillie Cummings,Ravenclaw,1968-01-14,14389.0
"360119",Leon Calhoun,HUFFLEPUFF,2014-03-17,31348.0
"281278",Jamie Collier,Ravenclaw,1975-10-22,5233.0
"291564",Nicole Oconnell,Ravenclaw,1958-09-18,5824.0
"202957",Kendall Wyatt,SLYTHERIN,2010-12-16,17241.0
"222710",Moriah Conrad,Durmstrang,1958-03-23,40591.0
"557963",Dallas Ho,HUflepluff,1966-07-26,35846.0
"343375",Libby Rocha,Ravenclaw,1997-09-26,12404.0
"95088",Eleanor Gillespie,Beauxbatons,2002-09-01,10717.0
"253756",Ryland Holder,RAVENCLAW,1981-04-21,8007.0
"690567",Kinley Potts,Slytherin,1958-02-16,36132.0
"928881",Collin Butler,GR,1997-12-22,46370.0
"899322",Tamara Weber,griffindor,1975-03-11,1226.0
"323057",Pranav Watts,Red,2007-07-15,46065.0
"584171",Natalya Li,RAVENCLAW,1957-08-21,1112.0
"147648",Deangelo Saunders,GRYFFINDOR,1970-07-27,27148.0
"402507",Aubrie Garrett,Red,2003-10-08,6451.0
"251935",Mikayla Black,HUFFLE,1975-06-22,30641.0
"917765",Meredith Collier,SLYTHERIN,2007-11-12,9443.0
"840922",Maritza Mayo,SLYTHERIN,1994-01-25,40077.0
"281981",Sterling Prince,Slytherin,1988-12-01,40262.0
"880989",Valeria White,N/A,1974-04-13,9433.0
"978262",Blake Wheeler,Slytherin,1977-08-27,42378.0
"832015",Tony Terry,ravenclaw,1961-10-09,28674.0
"201728",Ashton Grant,Slytherin,1972-10-04,36405.0
"091000",Kaden Mcbride,Slyth,1960-05-14,28073.0
"392706",Savanna Boone,Ravenclaw,1961-11-16,40712.0
"136709",Adrien Bruce,Beauxbatons,1973-11-10,36381.0
"767639",Jamison Kerr,Ilvermorny,1954-11-28,28104.0
"912871",Marlie Hayden,Huffle,1969-09-29,45015.0
"389016",Taniya Norman,Gryffindor,1999-12-07,49036.0
"597124",Holly Banks,Hufflepuff,2011-01-03,2436.0
"906840",Gerardo Bowman,RA,2013-02-14,19019.0
"903484",Marilyn Suarez,HUflepluff,1972-10-19,2182.0
"887846",Quinn Meadows,Yellow,1997-11-07,22706.0
"474465",Belinda Cantrell,OThers,2003-01-14,31918.0
"483224",Presley Yoder,Gr,2012-07-01,42429.0
"234784",Maggie Dean,Huffle,1994-06-26,21736.0
"998939",Kristian Heath,raven,1988-08-15,40922.0
"536645",Brycen Douglas,McGonagall,1971-08-02,49323.0
"933995",Sadie Castro,"",2001-02-08,49405.0
"308310",Luciano Larson,Slytherin,2000-05-11,9846.0
"632113",Lawson Clay,Gryffindor,1968-03-07,8933.0
"277919",Carlee Pierce,"",1993-04-24,13801.0
"408117",Kamron Jarvis,gryf,1995-06-12,9556.0
"683744",Averie Oconnell,Horned Serpent(Ilvermorny),1991-09-06,25311.0
"718261",Neveah Velazquez,"",1975-09-16,40222.0
"669572",Esperanza Le,RAVENCLAW,1988-09-01,25254.0
"255622",Davin Nicholson,raven,2005-05-30,11321.0
"091601",Johnathon Meyer,HU,2000-11-12,465.0
"375083",Gavin Schwartz,Jigglypuff,1985-12-25,21801.0
"20879",Angie Webb,Slytherin,1957-01-26,39991.0
"877107",Jaylen Boyer,Yellow,1954-09-22,49212.0
"164478",Payten Jefferson,Beauxbatons,1978-09-26,14255.0
"64571",Kareem Morris,SL,1999-02-09,19053.0
"753585",Alma Moreno,H,1954-11-27,10720.0
"492984",Skye Marquez,Slytherin,1971-03-15,19089.0
"031068",Celia House,Beauxbatons,1985-12-27,34298.0
"442765",Victoria Allen,GR,1994-12-02,11946.0
"139705",Reagan Avery,SLYTHERIN,1957-03-14,38722.0
"003523",Dangelo Andersen,SLYTHERIN,1998-02-10,20767.0
"663776",Houston Davila,Beauxbatons,1992-06-27,8220.0
"774719",Luca Meyer,H,2003-06-09,30765.0
"037764",Bella Davenport,Hufflepuff,2000-10-03,3169.0
"818450",Judith Mcfarland,Hufflepuff,2011-12-14,13356.0
"486736",Rachael Herring,"",1967-09-01,25068.0
"940908",Saniyah Knox,Beauxbatons,1975-11-13,9541.0
"328786",Tatum Mills,HUflepluff,1960-08-22,14169.0
"904168",Zander King,raven,1967-02-06,21171.0
"980875",Benjamin Wagner,Hufflepuff,1984-11-21,559.0
"899215",Taniyah Fox,Huffle,1971-06-08,41192.0
"219756",Leandro Camacho,McGonagall,1987-01-19,22159.0
"314108",Paloma Ramirez,GR,2007-03-13,28458.0
"515614",Cayden Bennett,HUflepluff,1958-08-07,43166.0
"974741",Kamora Sweeney,gryffindor,1994-11-14,30012.0
"278882",Craig Church,Gryffindor,1966-07-28,5606.0
"697616",Nadia Cole,Horned Serpent(Ilvermorny),1956-02-17,20613.0
"765054",Gage Gregory,Snakes,1964-01-02,7569.0
"246056",Aryan Baldwin,HUFFLEPUFF,2003-06-08,20992.0
"718734",Jayden Raymond,Hufflepuff,1954-08-22,17400.0
"040785",Guillermo Baldwin,gryfindor,2004-11-16,21661.0
"427481",Selena Bell,SLYTHERIN,1994-04-27,29936.0
"878503",Selah Brady,GR,1986-03-20,6390.0
"137143",Moshe Francis,Jigglypuff,1967-01-09,35099.0
"600878",Justice Gibbs,"",1982-12-14,36213.0
"134482",Victor Page,Slyth,2012-12-27,8379.0
"779536",Mason Ware,RAVENCLAW,1979-12-28,23854.0
"51914",Octavio Preston,Beauxbatons,1963-10-21,30817.0
"170000",Marina Duncan,SLYTHERIN,2006-12-14,25669.0
"068274",Lee Noble,SLYTHERIN,1969-11-25,27971.0
"185342",Emery Clark,Durmstrang,2013-08-15,27390.0
"113809",Izabelle Fitzpatrick,Beauxbatons,2009-06-09,45563.0
"87544",Kendra Haley,Beauxbatons,2013-01-20,49059.0
"906811",Derek Bell,Hufflepuff,1970-04-11,8158.0
"364986",Kenley Vincent,Gr,2011-04-02,23957.0
"045344",Rex Sparks,HUflepluff,2012-01-04,26145.0
"59554",Bailee Farley,Ravenclaw,1999-06-09,3742.0
"013401",Amelie Vance,ravenclaw,2004-05-02,26742.0
"850780",Jayvion Mullen,Durmstrang,2012-01-13,9363.0
"48114",Derek Howell,GR,1994-01-11,31496.0
"971633",Brenden Banks,N/A,1998-10-09,49676.0
"678555",Kane Knight,raven,1995-07-22,7002.0
"761944",Ian Bailey,Gryffindor,2008-03-28,49813.0
"533747",Tamara Glover,RA,1990-03-07,4935.0
"126569",Mariana Moss,SL,1976-11-19,16696.0
"802773",Kennedi Ho,HUFFLEPUFF,1959-11-16,38292.0
"942284",Jimena Fischer,OThers,1994-02-16,42027.0
"760649",Kale Barton,ravenclaw,2000-04-20,25726.0
"546662",Scott Blackwell,Uagadou,2011-02-08,15096.0
"70281",Gemma Wong,Slyth,1986-02-14,29001.0
"451176",Alexandria Morrison,Slytherin,1999-01-23,40209.0
"542153",Sonny Zhang,SL,1988-01-20,35440.0
"937719",Riley Parsons,Gryffindor,1961-11-20,44312.0
"917914",Laci Kane,Hufflepuff,1992-12-23,33646.0
"99541",Jadon Lambert,N/A,2008-12-05,29382.0
"640463",Payten Roach,Durmstrang,2012-03-06,8096.0
"2601",Paris Leblanc,SLYTHERIN,1991-12-02,24981.0
"065104",Bailey Travis,Hufflepuff,1991-05-20,14939.0
"723515",Corey Friedman,HUFFLEPUFF,1965-06-22,36357.0
"222599",Prince Guerra,N/A,1964-09-08,49132.0
"4017",Gillian Cordova,SL,2001-03-24,31074.0
"157227",Amiya Kaiser,Hufflepuff,2008-07-03,32703.0
"681624",Nathaly Leon,RAVENCLAW,1990-01-04,38053.0
"595236",Marquise Jarvis,GR,1973-11-05,23684.0
"867167",Diamond Hendricks,HUflepluff,1954-08-19,39215.0
"781424",Desmond Dickson,Gryffindor,2003-03-18,48080.0
"793196",Adalynn Mcconnell,Slytherin,2000-02-21,3300.0
"881805",Yazmin Sparks,SLYTHERIN,2004-12-21,27215.0
"906669",Jenny Decker,Hufflepuff,1956-09-15,5694.0
"054727",Deanna Pitts,SL,1996-02-15,9445.0
"323705",Ann Obrien,GR,2012-04-26,30650.0
"453398",Allen Howell,SLYTHERIN,1980-11-25,32283.0
"60339",Marina Martin,gryfindor,1998-07-21,38561.0
"522696",Jaquan Shepard,ravenclaw,2003-03-29,41956.0
"109404",Karma Manning,RA,1967-07-10,43755.0
"359336",Dakota Rice,Gryffindor,1975-11-09,5328.0
"666255",Maximo Mullen,Ravenclaw,1954-10-05,47038.0
"559687",Cohen Garner,Snape,1970-12-08,48649.0
"059328",Mathew Newman,Gryffindor,2014-04-04,10935.0
"445441",Matilda Nielsen,GR,1981-08-20,29403.0
"341783",Dwayne Murray,HUflepluff,1997-11-29,5078.0
"699479",Ayden Wallace,SLYTHERIN,1965-07-05,13233.0
"816885",Monica Whitney,Hufflepuff,1997-01-04,13791.0
"575074",Mckenna Moody,HUFFLE,1992-12-04,37505.0
"744922",Reid Sweeney,SLYTHERIN,1998-06-20,3264.0
"054156",Kenya Shields,HUFFLEPUFF,1982-07-22,15666.0
"922421",Logan Knight,Durmstrang,1988-11-28,30071.0
"341173",Katherine Case,Gryffindor,2011-03-06,41028.0
"044521",Mila Hines,Beauxbatons,1975-09-04,46142.0
"296590",Brogan Cooley,Gryffindor,1981-01-25,28036.0
"293382",Mira Santos,HUFFLE,1973-09-22,22456.0
"020025",Bradyn Brennan,Gr,2001-01-03,14785.0
"376410",Augustus Mcdowell,raven,2002-04-27,12246.0
"36680",Arturo Simmons,Hufflepuff,1967-12-13,22152.0
"57640",Karly Wilcox,Gryffindor,2005-01-30,24235.0
"486698",Rihanna Wells,raven,1959-10-22,34622.0
"954662",Jaeden Sampson,Red,1975-07-13,28855.0
"927134",Georgia Trevino,Green,2013-06-13,47513.0
"814425",Regina Klein,RAVENCLAW,1967-08-16,1641.0
"926999",Hayley Fleming,Slytherin,1994-09-15,48156.0
"371395",Trace Huffman,G,1974-11-27,16898.0
"811211",Ahmad Byrd,Koldovstoretz,1998-03-10,28164.0
"283546",Hailee Arias,Ravenclaw,1980-01-02,2967.0
"76841",Marlon Hooper,"",2008-05-08,28862.0
"215866",Desmond Montgomery,.,1963-11-03,9566.0
"405807",Maleah Rangel,HUFFLE,1974-11-20,22488.0
"825547",Maritza Schaefer,raven,1991-03-11,47825.0
"262142",Geovanni Dyer,SL,1968-07-01,13604.0
"311103",Cierra Hubbard,RAVENCLAW,1994-09-16,29351.0
"411799",Isabella Rowland,"",1960-07-23,10698.0
"393663",Amina Chung,Hufflepuff,2000-07-04,14331.0
"174864",Deja Bender,RA,1978-06-07,45046.0
"146133",Franklin Gentry,Gryffindor,1984-02-12,4253.0
"800879",Charlie Collins,SL,2004-03-10,40519.0
"756388",Kylie Lang,Green,1995-11-22,14394.0
"960266",Elaine Gregory,raven,1976-06-05,3455.0
"833207",Zachery Sandoval,G,1988-11-23,22465.0
"10600",Colt Marquez,Snakes,1969-09-22,49641.0
"526540",Case Hurst,Durmstrang,2011-10-27,11444.0
"26786",Lizeth Owens,"",2005-02-19,14000.0
"145739",Aidyn Bonilla,Beauxbatons,1965-05-13,3589.0
"979905",Kaylin Leblanc,SL,1957-12-31,32772.0
"026608",Hudson Moore,RAVENCLAW,1977-10-21,20223.0
"741000",Jamiya Lin,Gryffindor,1968-12-14,16428.0
"321958",Gloria Travis,RA,1978-08-16,4682.0
"773397",Roy Thornton,gryfindor,1981-01-08,40820.0
"1409",Alena Cannon,Ravenclaw,2000-08-16,20704.0
"953436",Jimmy Santana,Gr,1960-12-30,29301.0
"414654",Anya Richardson,GR,1988-10-24,16557.0
"172446",Kingston Whitney,Gryffindor,1968-02-14,39669.0
"88148",Landen Baird,Green,1982-08-03,14735.0
"673616",Larissa Jimenez,gryfindor,1977-01-04,11443.0
"491190",Yandel Kim,Hufflepuff,2009-11-30,46062.0
"903355",Karla Whitaker,HU,1972-06-11,34075.0
"514866",Shyla Curtis,GR,1971-09-05,33210.0
"094539",Sloane Bennett,Green,1977-12-27,36863.0
"532722",Yandel Hays,RAVENCLAW,2006-07-28,19752.0
"329325",Allen Sanford,raven,2004-06-22,23603.0
"069640",Yareli Marks,Hufflepuff,1988-03-02,28695.0
"600708",Tia Robles,Huffle,2005-07-31,4728.0
"154535",Madelyn Ewing,HUFFLEPUFF,1967-03-13,21498.0
"267428",Kaliyah Mcknight,HUFFLEPUFF,1975-03-24,32117.0
"900236",Annika Zuniga,G,1976-08-04,45351.0
"432289",Immanuel Mcknight,Eagles,2009-02-07,44241.0
"442050",Reece Liu,Red,1967-06-17,33239.0
"725142",Keon House,ravenclaw,1970-02-17,19639.0
"531406",Mya Rosales,Lions,1972-09-13,42558.0
"725337",Ramon Gill,"",1966-05-30,44692.0
"20171",Abbigail Daniel,SL,1956-09-09,11340.0
"383352",Jazlene Key,"",1982-01-06,10958.0
"11593",Alisha Walls,SL,1975-06-16,28328.0
"023292",Lance Berger,SLYTHERIN,1986-10-06,42160.0
"488435",Macie Washington,GR,1979-02-15,15602.0
"054713",Tyrese Moran,N/A,1959-01-03,41487.0
"978436",Damaris Mooney,H,1986-06-21,11763.0
"860912",Amaya Owens,Beauxbatons,1963-08-10,12684.0
"756912",Jensen Lowe,HUflepluff,1966-05-09,1100.0
"96539",Damari Mcintosh,Huffle,2011-11-20,14488.0
"650923",Jaslene Silva,SLYTHERIN,1976-12-24,24989.0
"347687",Toby Powell,Hufflepuff,2005-02-06,15449.0
"578363",Felipe Young,R,1958-09-03,26715.0
"075771",Corbin Cline,griffindor,2011-04-18,8226.0
"299298",Cali Meza,Slytherin,1958-10-10,35899.0
"314124",Faith Faulkner,SL,2001-12-26,34298.0
"198471",Livia Gibbs,ravenclaw,1998-01-04,26192.0
"637413",Emmy Bentley,House,1958-03-29,42462.0
"259415",Susan Thomas,Beauxbatons,1961-07-15,12643.0
"865711",Joselyn Leblanc,gryffindor,1988-05-20,30538.0
"689680",Aydan Guerrero,gryfindor,1961-10-31,2452.0
"317830",Emmalee Petersen,"",1988-11-03,31062.0
"619709",Jax Beard,Ravenclaw,1983-07-10,36649.0
"304436",Barrett Hood,GR,1969-04-02,25635.0
"909326",Anya Young,Green,1967-12-17,196.0
"791115",Bernard Sellers,Hufflepuff,1998-07-24,49432.0
"145509",Fisher Cline,.,1995-08-07,37250.0
"494904",Chloe Kirby,Slytherin,2006-07-14,28528.0
"905212",Lucas Dunn,raven,1969-08-14,16798.0
"417923",Brooklynn Keller,RAVENCLAW,1985-08-05,49163.0
"794451",Joanna Sloan,Hufflepuff,1972-02-17,36625.0
"095034",Cornelius Webb,Gryffindor,1988-04-28,41318.0
"566911",Malachi Flores,N/A,1960-04-28,10506.0
"15768",Mariyah Valenzuela,.,1959-11-05,42186.0
"085208",Jaquan Hebert,Slyth,1998-10-07,47706.0
"259250",Brody Webb,SLYTHERIN,2001-02-03,28067.0
"467275",Jamison Kelley,GRYFFINDOR,1979-09-20,1770.0
"367630",Brisa Clark,Gryffindor,2012-06-01,13774.0
"054354",Marcos Daniel,Green,2004-09-19,3835.0
"487423",Johnathan Pittman,Red,1962-12-25,29967.0
"279770",Jaylah Moss,Beauxbatons,2009-10-08,17242.0
"412172",Asa Liu,Hufflepuff,1999-06-18,36726.0
"671141",Justice Butler,Lions,2007-08-07,19261.0
"306857",Marina Wagner,Hufflepuff,2004-03-19,31743.0
"187173",Isaiah Willis,Ravenclaw,1995-01-25,46003.0
"15151",Jayce Newton,raven,1972-07-15,16794.0
"227017",Trey Hale,G,1989-04-02,3409.0
"541683",Jefferson Mathis,Ravenclaw,2000-08-26,47142.0
"423095",Sharon Merritt,HU,2005-01-24,24997.0
"417832",Atticus Farrell,Ilvermorny,1980-01-23,31922.0
"150216",Allisson Orr,Hufflepuff,1963-08-19,21024.0
"019082",Guadalupe Salinas,Ravenclaw,1959-07-24,9847.0
"22001",Xander Rollins,Durmstrang,2011-03-06,42311.0
"180913",Miracle Farley,Gryffindor,2011-01-26,14311.0
"589033",Jaylynn Mckee,Gr,1963-07-31,21221.0
"841904",Steven Aguilar,SLYTHERIN,1974-04-04,21361.0
"10738",Marina Kaiser,Badgers,1999-04-11,25733.0
"319847",Makai Haney,Hufflepuff,1979-04-24,3159.0
"638238",Leilani Archer,Pukwudgie(Ilvermorny),1955-02-12,37182.0
"798437",Tate Simpson,Ravenclaw,1979-08-07,24249.0
"421814",Vance Higgins,Green,2003-12-08,12989.0
"445295",Dale Duffy,Slyth,1967-06-10,6418.0
"819573",Derrick Kennedy,N/A,1963-03-23,46099.0
"903909",Ada Floyd,Durmstrang,1967-03-23,10260.0
"496800",Ramiro Stanton,SLYTHERIN,1960-02-05,13270.0
"025234",Malia Fitzgerald,Hufflepuff,1989-11-06,32415.0
"468914",Beatrice Sanders,HUflepluff,2008-05-02,15314.0
"375747",Aldo Lam,Gr,1995-05-12,27762.0
"02373",Shayna Tapia,Ravenclaw,1989-12-19,34610.0
"450442",Anabelle Durham,HU,2006-11-07,45744.0
"215344",Braylen Parks,griffindor,1982-09-03,1060.0
"319329",Kristen Mitchell,griffindor,1966-02-20,38481.0
"852967",Douglas Branch,Pukwudgie(Ilvermorny),1979-04-27,23683.0
"836662",April Pacheco,gryfindor,1968-04-14,46342.0
"926884",Jaylin Massey,Ravenclaw,1989-08-17,42450.0
"136592",Preston Dougherty,HUflepluff,1999-05-23,20407.0
"302907",Tiara Winters,Durmstrang,2011-10-25,40811.0
"530596",Nash Trevino,Beauxbatons,2013-08-05,1248.0
"184382",Chanel Levy,"",1957-01-28,32332.0
"185925",Myles Rollins,Badgers,2010-08-12,39575.0
"547656",Kathy Pace,Durmstrang,1995-10-09,30303.0
"447995",Odin Roy,Hufflepuff,1982-07-13,32807.0
"959002",Tomas Wilkinson,RAVENCLAW,1982-06-07,29773.0
"010532",Deshawn Figueroa,HUFFLEPUFF,1970-03-11,18518.0
"67123",Regina Hatfield,Gryffindor,1966-07-10,32507.0
"502464",Cloe Gillespie,HU,1980-05-04,7026.0
"984065",Mauricio Elliott,Beauxbatons,1973-11-15,27592.0
"335977",Eva Lawrence,"",1997-11-06,1670.0
"865058",Coby Burnett,Eagles,1960-02-03,41491.0
"393223",Addisyn Randall,RA,1970-01-25,35705.0
"671868",Summer Ingram,RA,1957-03-11,44373.0
"444037",Tatum Mcdowell,"",2001-06-25,48937.0
"531095",Derrick Armstrong,Thunderbird(Ilvermorny),1961-04-08,24684.0
"204724",Abigail Campbell,gryfindor,2002-07-10,15551.0
"524646",Rose Bolton,Huffle,1991-09-03,295.0
"345734",Selah Buchanan,Beauxbatons,1956-04-14,7490.0
"693267",London Young,Hufflepuff,1989-02-11,14494.0
"807354",Kiley Hernandez,Hufflepuff,1994-10-16,27134.0
"981837",Kylie Sandoval,Hufflepuff,2013-08-19,28621.0
"214505",Sofia Livingston,"",1959-03-05,14730.0
"70549",Halle Key,Red,1963-07-11,37606.0
"826860",Carly Hull,Hufflepuff,2003-08-12,20718.0
"532088",Evie Archer,SLYTHERIN,1977-07-30,32169.0
"693079",Jaydan Willis,HUFFLEPUFF,1957-12-24,638.0
"180894",Alia Matthews,"",1978-09-29,37505.0
"040132",Maia Orozco,Hufflepuff,1978-06-22,38035.0
"773991",Dominic Heath,Red,1988-02-11,21446.0
"263222",Stanley York,Beauxbatons,1959-11-08,41416.0
"456744",Valerie Calhoun,SL,1984-06-19,49546.0
"951186",Abraham Small,Hufflepuff,1967-11-24,31184.0
"40734",Skyler Good,Slyth,2005-08-28,47907.0
"507264",Dylan Snyder,SL,1995-01-03,32772.0
"987206",Tara Shaffer,McGonagall,1954-10-13,22108.0
"430514",Siena Shaw,Ravenclaw,1968-10-19,21706.0
"032896",Arjun Adams,Gryffindor,1968-06-24,44597.0
"938028",Gaven Wiley,Slytherin,2004-09-20,42697.0
"179362",Kayley Conway,Green,1979-10-31,18567.0
"22073",Ramiro Goodman,Durmstrang,1988-05-11,41012.0
"415808",Kobe Fitzgerald,Ravenclaw,1960-10-14,29822.0
"573843",Avery Nash,Mahoutokoro,2002-10-31,22124.0
